episode number, steps in evaluation, accumulated reward, done 
574, 200, -9.341448912679743, 1
575, 200, -10.34499223900567, 1
576, 200, -8.825765240193753, 1
577, 200, -8.924559670381065, 1
578, 200, -9.761700602401175, 1
579, 200, -9.30755833347075, 1
580, 200, -9.700294795230642, 1
581, 200, -9.840419618952893, 1
582, 200, -9.673054788719044, 1
583, 200, -8.478435563251395, 1
584, 200, -8.902430557988193, 1
585, 200, -10.101355418391858, 1
586, 200, -0.141956879249894, 1
587, 200, -9.579966980882807, 1
588, 200, -10.05839227660608, 1
589, 200, -8.984374819336548, 1
590, 200, -9.620331788610587, 1
591, 200, -9.776628170084654, 1
592, 200, -9.91809375163613, 1
593, 200, -8.935757912416385, 1
594, 200, -11.002957235293378, 1
595, 200, -8.891497311139242, 1
596, 200, -10.084402280577816, 1
597, 200, -10.033740933329682, 1
598, 200, -10.049042637674834, 1
599, 200, -10.198078871301918, 1
600, 200, -0.0636361805880933, 1
601, 200, -10.76625072462375, 1
602, 200, -9.918894900590685, 1
603, 200, -10.324867146094403, 1
604, 200, -7.512582515239492, 1
605, 200, -9.902521485701856, 1
606, 200, -10.185533707523133, 1
607, 200, -10.618611689314768, 1
608, 200, -10.26108787866668, 1
609, 200, -10.21095645199499, 1
610, 200, -8.393617369288505, 1
611, 200, -10.026372698519049, 1
612, 200, -11.356471426245209, 1
613, 200, -9.631877894788175, 1
614, 200, -10.002600849476108, 1
615, 200, -10.942715156055502, 1
616, 200, -9.411065841168828, 1
617, 200, -11.242738162450225, 1
618, 200, -9.795949652192173, 1
619, 200, -10.659089727287203, 1
620, 200, -10.77992294351355, 1
621, 200, -10.634782044007059, 1
622, 200, -9.817389277682654, 1
623, 200, -9.56343966815303, 1
624, 200, -9.62443481617539, 1
625, 200, -10.072881030769649, 1
626, 200, -10.22746815054645, 1
627, 200, -9.066354955813472, 1
628, 200, -10.444970248798647, 1
629, 200, -11.156942293884622, 1
630, 200, -11.164186559268007, 1
631, 200, -10.312202481314388, 1
632, 200, -9.958967829082892, 1
633, 200, -10.576050856735947, 1
634, 200, -10.714750498430737, 1
635, 200, -10.568144167560805, 1
636, 200, -10.494924187963553, 1
637, 200, -10.00700398590406, 1
638, 200, -10.271100806282249, 1
639, 200, -9.861217922426372, 1
640, 200, -8.378988035360026, 1
641, 200, -9.189285502158741, 1
642, 200, -10.606993971175621, 1
643, 200, -0.23771416023382294, 1
644, 200, -10.27391814570575, 1
645, 200, -11.246322217390041, 1
646, 200, -11.316494627315882, 1
647, 200, -10.476532344246614, 1
648, 200, -12.21257102097037, 1
649, 200, -0.04162789662454774, 1
650, 200, -10.902451706285358, 1
651, 200, -12.48635656051006, 1
652, 200, -9.996911227234387, 1
653, 200, -8.809560126936363, 1
654, 200, -10.984800986366414, 1
655, 200, -10.176174812170228, 1
656, 200, -4.270191637559721, 1
657, 200, -8.723685568654485, 1
658, 200, -10.883820206274248, 1
659, 200, -1.0518324367718297, 1
660, 200, -0.017421928890475846, 1
661, 200, -0.014606728328615665, 1
662, 200, -0.532609155166305, 1
663, 200, -10.598262756392263, 1
664, 200, -9.046866793819655, 1
665, 200, -0.33216843943080215, 1
666, 200, -11.958356554977971, 1
667, 200, -11.02590879897198, 1
668, 200, -0.14034459399388902, 1
669, 200, -0.7751716688773236, 1
670, 200, -0.5912738304753976, 1
671, 200, -0.17610442076057742, 1
672, 200, -12.509845509189386, 1
673, 200, -10.537278830626438, 1
674, 200, -0.3709771593271551, 1
675, 200, -10.455159370337455, 1
676, 200, -0.0577907534203575, 1
677, 200, -2.598197532177041, 1
678, 200, -3.966366637878418, 1
679, 200, -11.503084736521732, 1
680, 200, -9.988373116772093, 1
681, 200, -0.03627850171243425, 1
682, 200, -0.11536753537283341, 1
683, 200, -10.646495680785447, 1
684, 200, -1.4222146155988415, 1
685, 200, -9.089372232463521, 1
686, 200, -7.1770096398399295, 1
687, 200, -1.0069102535334795, 1
688, 200, -7.6744005733540925, 1
689, 200, -1.1357094441968376, 1
690, 200, -0.5932024257247553, 1
691, 200, -11.369896075609638, 1
692, 200, -0.07858212247395105, 1
693, 200, -0.2712259677582981, 1
694, 200, -10.45880877431911, 1
695, 200, -0.2236790682706441, 1
696, 200, -9.17263295484095, 1
697, 200, -10.612609947880818, 1
698, 200, -10.221634780881338, 1
699, 200, -0.5542477208919915, 1
700, 200, -0.06505159062623846, 1
701, 200, -9.656263916232215, 1
702, 200, -6.3366266196377135, 1
703, 200, -0.043193905016966176, 1
704, 200, -1.1714334059934126, 1
705, 200, -11.728617102092416, 1
706, 200, -0.3598729687004721, 1
707, 200, -0.30384771882167166, 1
708, 200, -0.08378792211562278, 1
709, 200, -0.056046705441400904, 1
710, 200, -11.335137693894223, 1
711, 200, -0.12208526584096963, 1
712, 200, -0.23742565122586526, 1
713, 200, -0.021481849617419623, 1
714, 200, -9.214955581194259, 1
715, 200, -10.26527610339109, 1
716, 200, -10.57032570343485, 1
717, 200, -0.09480084332240056, 1
718, 200, -0.005670563566656236, 1
719, 200, -11.026941982499096, 1
720, 200, -9.116443953228545, 1
721, 200, -9.288784920326176, 1
722, 200, -0.058693388411708895, 1
723, 200, -11.002239343834246, 1
724, 200, -1.069698228667124, 1
725, 200, -11.330541340937067, 1
726, 200, -9.253645011330454, 1
727, 200, -0.3272862342971935, 1
728, 200, -0.15980165860020218, 1
729, 200, -10.317778925632584, 1
730, 200, -0.043569256922391504, 1
731, 200, -7.933009392001929, 1
732, 200, -7.425066825229392, 1
733, 200, -5.351992636484769, 1
734, 200, -6.175022105526565, 1
735, 200, -5.135453782617802, 1
