episode number, steps in evaluation, accumulated reward, done 
371, 200, -0.09299365090484148, 1
372, 200, -0.07990834915274947, 1
373, 200, -0.061851599952056496, 1
374, 200, -0.051370179417127584, 1
375, 200, -0.24202836369330738, 1
376, 200, -0.2636272002203045, 1
377, 200, -0.22413804658990705, 1
378, 200, -0.41457318889715006, 1
379, 200, -0.3701762967945825, 1
380, 200, -0.30500000542962336, 1
381, 200, -0.3732553666840748, 1
382, 200, -0.37272515604007533, 1
383, 200, -0.5462787760869532, 1
384, 200, -0.668612303130386, 1
385, 200, -0.6779653584612084, 1
386, 200, -0.7675842756864376, 1
387, 200, -0.9842976366757749, 1
388, 200, -0.6558027341723627, 1
389, 200, -0.7527936310194121, 1
390, 200, -0.9325169833708133, 1
391, 200, -1.2063709951634294, 1
392, 200, -1.0309213439404574, 1
393, 200, -0.7769409943598659, 1
394, 200, -0.40066087713878146, 1
395, 200, -0.7811658495066056, 1
396, 200, -0.8300597779899378, 1
397, 200, -0.7779962654667157, 1
398, 200, -0.770981019470135, 1
399, 200, -0.7726631981320269, 1
400, 200, -0.905894890434576, 1
401, 200, -0.7683631057848209, 1
402, 200, -0.8770268210096717, 1
403, 200, -0.8727575097854691, 1
404, 200, -1.0306300750276371, 1
405, 200, -1.8602519364603698, 1
406, 200, -1.7578940260278022, 1
407, 200, -1.7569101629153507, 1
408, 200, -1.8759025477259927, 1
409, 200, -1.828438279812268, 1
410, 200, -1.8685614567873197, 1
411, 200, -1.928793669533429, 1
412, 200, -1.856917928842441, 1
413, 200, -1.6803923347442709, 1
414, 200, -1.6258425741593263, 1
415, 200, -1.6999560262192035, 1
416, 200, -1.8157638734463566, 1
417, 200, -1.4966394612558556, 1
418, 200, -1.3843269605926662, 1
419, 200, -1.3211780609008903, 1
420, 200, -1.3345414725846931, 1
421, 200, -1.7620824090079048, 1
422, 200, -1.4196418039647984, 1
423, 200, -1.5776791553912983, 1
424, 200, -1.3824576800623252, 1
425, 200, -1.4284148919272714, 1
426, 200, -2.405675375093962, 1
427, 200, -2.9789674077902686, 1
428, 200, -3.247787957874297, 1
429, 200, -3.1415782471530362, 1
430, 200, -2.915639714893565, 1
431, 200, -3.188666136199085, 1
432, 200, -3.217193776119939, 1
433, 200, -2.8361773017163077, 1
434, 200, -2.9866876754037235, 1
435, 200, -2.845188113140562, 1
436, 200, -3.059289777852901, 1
437, 200, -2.988394866293083, 1
438, 200, -2.879960834497915, 1
439, 200, -2.903799247277749, 1
440, 200, -2.98658274470617, 1
441, 200, -2.984766021934459, 1
442, 200, -2.666713630995882, 1
443, 200, -3.131304384811538, 1
444, 200, -4.207171783495065, 1
445, 200, -4.607632631378102, 1
446, 200, -4.718072001102057, 1
447, 200, -4.620324318724575, 1
448, 200, -4.315110531158832, 1
449, 200, -4.284106313613646, 1
450, 200, -4.220653766801207, 1
451, 200, -4.04119975679217, 1
452, 200, -4.018357420421777, 1
453, 200, -3.916393477510502, 1
454, 200, -3.482769165575773, 1
455, 200, -2.7700205364553288, 1
456, 200, -2.496785712814078, 1
457, 200, -2.62341119115403, 1
458, 200, -2.4801579073124604, 1
459, 200, -2.3823570137019905, 1
460, 200, -2.488830060929646, 1
461, 200, -2.3992568669731402, 1
462, 200, -2.194133653935894, 1
463, 200, -2.3925211457611444, 1
464, 200, -2.152956518839554, 1
465, 200, -2.3283111815676047, 1
466, 200, -2.540459602905819, 1
467, 200, -2.0915256028022444, 1
468, 200, -1.9221654975773093, 1
469, 200, -1.4630453078864596, 1
470, 200, -1.39342112204763, 1
471, 200, -1.1840124356762343, 1
472, 200, -1.3393143691162313, 1
473, 200, -1.3474888391837492, 1
474, 200, -1.3583649245068359, 1
475, 200, -1.7022136198456121, 1
476, 200, -1.356086657878498, 1
477, 200, -1.4144866833188134, 1
478, 200, -1.3372528197126645, 1
479, 200, -1.4364835342892592, 1
480, 200, -1.397556458327589, 1
481, 200, -1.3235616701824504, 1
482, 200, -1.5790014969432384, 1
483, 200, -1.668004265100494, 1
484, 200, -1.3066669219681808, 1
485, 200, -1.5794008020711483, 1
486, 200, -1.4857397194372277, 1
487, 200, -1.6612748434320372, 1
488, 200, -1.2205346866296038, 1
489, 200, -1.2975969464330406, 1
490, 200, -1.3358889202151303, 1
491, 200, -1.4310575214530972, 1
492, 200, -1.212337866835208, 1
493, 200, -0.9915169352076958, 1
494, 200, -1.1781621864927265, 1
495, 200, -1.432635316783583, 1
496, 200, -1.1568158854801722, 1
497, 200, -1.1878736553548144, 1
498, 200, -0.902230173340209, 1
499, 200, -1.4145021686329997, 1
500, 200, -1.2529432617385423, 1
501, 200, -0.842817806446293, 1
502, 200, -0.8272343395309386, 1
503, 200, -1.23352126050383, 1
504, 200, -1.4829419825990515, 1
505, 200, -1.4196859972820521, 1
506, 200, -1.647674719792256, 1
507, 200, -1.3573871787541947, 1
508, 200, -1.3936156745451704, 1
509, 200, -1.3878400079193365, 1
510, 200, -1.4058843725194037, 1
511, 200, -1.3483143119210754, 1
512, 200, -1.3226059596588107, 1
513, 200, -1.3765588770890909, 1
514, 200, -1.1998876434468995, 1
515, 200, -0.8375488011582505, 1
516, 200, -0.9489921568014044, 1
517, 200, -1.1981578050658424, 1
518, 200, -1.3954076249287504, 1
519, 200, -0.9378949420191586, 1
520, 200, -0.879901461271816, 1
521, 200, -0.8803194711514907, 1
522, 200, -0.8478354559507958, 1
523, 200, -0.8966303384565907, 1
524, 200, -0.7947059672170818, 1
525, 200, -1.0295810563288617, 1
526, 200, -0.8164937831091871, 1
527, 200, -0.8254365377345481, 1
528, 200, -0.7489616101807627, 1
529, 200, -0.8553574481833338, 1
530, 200, -0.8091390935888805, 1
531, 200, -0.8873183837810552, 1
532, 200, -0.9552552685385538, 1
533, 200, -0.7194035355344678, 1
534, 200, -0.866178957036536, 1
535, 200, -0.8326490049223575, 1
536, 200, -0.7774382497128491, 1
537, 200, -0.9032403122463771, 1
538, 200, -0.9365295433604144, 1
539, 200, -0.6256759280029729, 1
540, 200, -0.8033709210678124, 1
541, 200, -0.8668232812511599, 1
542, 200, -1.0003797525029319, 1
543, 200, -1.1444174392379374, 1
544, 200, -1.223243924677185, 1
545, 200, -1.0868636147167205, 1
546, 200, -1.132682708597057, 1
547, 200, -0.9825925746518467, 1
548, 200, -1.0237716486742512, 1
549, 200, -0.9824062295002568, 1
550, 200, -1.0965611075062367, 1
551, 200, -0.9625673898145849, 1
552, 200, -0.8416832177325941, 1
553, 200, -0.8711442511134276, 1
554, 200, -0.9534331288637292, 1
555, 200, -1.0897161398208965, 1
556, 200, -1.2101163324623099, 1
557, 200, -1.2383198616763946, 1
